record_id,date,year,season,region,product_id,category,product_name,color,fabric,price_tier,price_usd,discount_pct,historical_sales_units,search_volume_index,social_media_mentions,instagram_hashtag_count,tiktok_video_count,influencer_mentions,customer_rating,return_rate_pct,stock_availability_pct,repeat_purchase_rate_pct,website_click_through_rate,days_in_top_100,trending_score,is_trending,trending_label
7858,2024-11-19,2024,Fall,Europe,P107857,Denim,Baggy Jeans,Charcoal,Silk,Budget,30.94,6.0,1285,21,2649,12036,465,14,5.0,9.5,82.6,22.6,4.04,23,48.95,0,Not Trending
7859,2023-03-12,2023,Winter,Latin America,P107858,Footwear,Platform Heels,Mocha Mousse,Denim,Mid-Range,36.56,12.6,1403,92,6106,5679,0,17,4.8,20.6,82.4,18.7,7.22,0,62.84,1,Trending
7860,2025-05-31,2025,Fall,Europe,P107859,Accessories,Mini Bag,Chocolate Brown,Polyester,Mid-Range,78.27,14.8,1826,25,2089,5270,688,15,3.4,8.3,62.5,20.7,2.75,21,48.56,0,Not Trending
7861,2024-10-12,2024,Summer,Latin America,P107860,Dresses,Maxi Dress,Sage Green,Denim,Mid-Range,43.32,0.0,1996,77,1840,12855,379,12,4.5,17.2,68.7,15.3,5.62,10,56.79,0,Not Trending
7862,2023-02-20,2023,Spring,Middle East,P107861,Tops,Corset Top,Black,Cotton,Budget,12.22,14.7,1367,14,7480,212,1699,11,3.8,6.2,100.0,16.8,3.08,0,57.09,0,Not Trending
7863,2025-05-09,2025,Summer,Latin America,P107862,Footwear,Ankle Boots,Baby Blue,Satin,Premium,143.34,0.0,2202,75,0,5972,412,17,3.3,19.8,64.5,14.1,1.77,28,47.34,0,Not Trending
7864,2025-10-12,2025,Summer,North America,P107863,Activewear,Running Tights,Baby Blue,Satin,Mid-Range,75.56,42.7,0,39,0,15064,2451,15,4.3,17.4,87.7,18.9,1.98,17,50.95,0,Not Trending
7865,2024-02-07,2024,Fall,Europe,P107864,Denim,Denim Vest,Butter Yellow,Knit,Budget,24.82,24.4,1775,82,5534,5595,2148,21,3.5,15.1,18.3,14.0,6.11,16,49.2,0,Not Trending
7866,2024-08-31,2024,Fall,Middle East,P107865,Outerwear,Trench Coat,Cream,Silk,Budget,17.51,12.2,1434,32,4527,8017,841,21,4.5,15.8,81.5,41.2,2.41,24,34.95,0,Not Trending
7867,2023-04-06,2023,Winter,Middle East,P107866,Dresses,Slip Dress,Burgundy,Wool,Premium,132.25,9.9,549,67,2050,0,1005,20,4.3,18.0,57.2,7.0,3.95,34,36.88,0,Not Trending
7868,2025-06-05,2025,Winter,Latin America,P107867,Accessories,Statement Earrings,Sage Green,Denim,Mid-Range,83.98,0.0,677,55,2867,13681,397,15,4.1,16.5,66.3,16.9,5.93,14,49.69,0,Not Trending
7869,2025-08-30,2025,Spring,Europe,P107868,Tops,Tank Top,Mocha Mousse,Wool,Mid-Range,61.7,12.6,2252,56,3599,8782,1701,17,3.5,14.7,51.3,12.5,2.87,24,55.21,0,Not Trending
7870,2023-08-03,2023,Spring,North America,P107869,Footwear,Ballet Flats,Burgundy,Satin,Budget,32.51,18.3,1796,70,4919,19746,837,17,4.0,13.7,54.6,46.9,4.26,34,62.99,1,Trending
7871,2023-04-13,2023,Summer,North America,P107870,Footwear,Ankle Boots,Sage Green,Linen,Premium,181.3,0.0,1662,78,317,8019,0,20,4.7,11.8,100.0,20.3,2.46,10,59.93,0,Not Trending
7872,2023-12-30,2023,Fall,Latin America,P107871,Activewear,Yoga Set,Hot Pink,Wool,Premium,147.84,9.9,2226,48,7005,6044,1195,25,5.0,1.9,100.0,25.5,6.14,27,44.32,0,Not Trending
7873,2025-02-17,2025,Spring,Middle East,P107872,Denim,Baggy Jeans,White,Wool,Mid-Range,46.65,16.8,1568,48,4605,0,1561,11,3.9,14.5,68.0,14.4,4.21,24,51.6,0,Not Trending
7874,2024-01-14,2024,Winter,Asia Pacific,P107873,Dresses,Maxi Dress,Sage Green,Linen,Budget,27.78,6.0,1956,45,8166,5033,941,7,4.3,9.2,100.0,22.2,5.3,16,38.24,0,Not Trending
7875,2023-11-11,2023,Winter,North America,P107874,Dresses,Shirt Dress,Charcoal,Linen,Mid-Range,77.02,3.7,1578,10,2897,7863,404,17,4.4,8.4,76.7,14.6,4.35,33,30.91,0,Not Trending
7876,2024-06-19,2024,Winter,Asia Pacific,P107875,Denim,Baggy Jeans,Charcoal,Polyester,Budget,28.39,0.0,1549,67,6789,4025,584,16,4.0,11.2,28.1,28.2,2.84,1,37.32,0,Not Trending
7877,2023-08-28,2023,Fall,Middle East,P107876,Denim,Denim Skirt,Butter Yellow,Satin,Budget,34.01,20.7,1517,20,3055,13864,2096,9,4.6,21.0,47.3,15.9,2.37,42,68.42,1,Trending
7878,2023-05-09,2023,Summer,Europe,P107877,Activewear,Track Jacket,Sage Green,Satin,Premium,128.53,0.0,356,48,899,9296,1602,9,3.9,7.9,100.0,21.5,1.73,7,51.27,0,Not Trending
7879,2025-07-14,2025,Winter,Middle East,P107878,Dresses,Slip Dress,White,Silk,Premium,142.09,8.6,1549,39,3361,502,142,13,3.2,17.6,79.6,14.6,6.53,16,42.03,0,Not Trending
7880,2023-03-24,2023,Spring,Asia Pacific,P107879,Footwear,Slides,Butter Yellow,Knit,Budget,13.69,24.1,2012,47,3081,9226,0,20,4.5,11.7,61.7,20.2,1.59,10,40.26,0,Not Trending
7881,2024-12-28,2024,Spring,Middle East,P107880,Activewear,Sports Bra,Cherry Red,Linen,Premium,201.48,23.3,2395,52,164,89,2777,16,4.9,20.1,82.6,20.2,3.08,12,46.46,0,Not Trending
7882,2024-04-14,2024,Fall,Latin America,P107881,Activewear,Yoga Set,Lavender,Cotton,Premium,170.36,17.5,1103,71,5316,7040,542,12,4.7,11.8,55.5,20.9,3.66,32,57.73,0,Not Trending
7883,2025-08-12,2025,Spring,Asia Pacific,P107882,Accessories,Mini Bag,Sage Green,Silk,Mid-Range,84.89,12.6,1676,58,436,6468,0,21,3.9,3.1,53.1,25.3,4.2,29,46.7,0,Not Trending
7884,2025-12-12,2025,Winter,Asia Pacific,P107883,Outerwear,Oversized Blazer,Cream,Cotton,Budget,11.16,24.0,552,33,2208,9321,2735,13,4.9,7.7,70.3,18.4,2.86,3,45.81,0,Not Trending
7885,2025-10-17,2025,Summer,North America,P107884,Tops,Tank Top,Burgundy,Linen,Premium,159.28,15.3,1292,47,4504,3345,1934,12,4.3,20.8,65.6,34.8,5.24,5,42.79,0,Not Trending
7886,2025-07-30,2025,Fall,Asia Pacific,P107885,Bottoms,Wide-Leg Jeans,Hot Pink,Wool,Premium,209.82,17.0,1622,11,2535,11403,1220,8,4.3,3.6,82.0,14.8,1.69,38,51.93,0,Not Trending
7887,2024-05-28,2024,Summer,Asia Pacific,P107886,Outerwear,Oversized Blazer,Rust Orange,Polyester,Premium,168.55,5.0,788,36,2641,15807,847,12,2.5,10.4,72.3,32.6,7.67,37,57.17,0,Not Trending
7888,2025-02-24,2025,Spring,Europe,P107887,Dresses,Slip Dress,Sage Green,Polyester,Budget,29.34,17.3,1961,33,2009,11221,809,9,4.6,18.1,68.0,15.7,3.08,42,45.12,0,Not Trending
7889,2025-08-25,2025,Winter,Europe,P107888,Accessories,Belt Bag,Sage Green,Cotton,Mid-Range,85.73,6.9,2002,25,1256,11025,2679,9,3.8,13.7,46.5,18.6,4.87,4,48.82,0,Not Trending
7890,2025-11-26,2025,Summer,Asia Pacific,P107889,Denim,Denim Skirt,Butter Yellow,Knit,Budget,19.5,0.0,910,20,304,2744,0,16,3.7,10.1,93.0,14.8,2.82,14,15.21,0,Not Trending
7891,2023-08-28,2023,Fall,Latin America,P107890,Bottoms,Leggings,Rust Orange,Wool,Premium,161.93,31.9,1813,59,3410,8667,1978,11,4.1,9.7,82.4,34.5,3.18,16,68.02,1,Trending
7892,2024-08-24,2024,Fall,Asia Pacific,P107891,Bottoms,Leggings,White,Satin,Budget,30.62,14.6,1548,32,998,6931,1270,12,4.4,22.4,57.6,24.7,2.43,23,24.0,0,Not Trending
7893,2024-01-13,2024,Spring,North America,P107892,Bottoms,Mini Skirt,Chocolate Brown,Wool,Mid-Range,83.05,31.3,1214,49,2041,1522,319,12,4.0,17.9,91.3,3.2,2.64,10,31.55,0,Not Trending
7894,2023-12-05,2023,Fall,Middle East,P107893,Outerwear,Puffer Jacket,Charcoal,Silk,Mid-Range,76.15,19.4,854,38,2762,2448,151,17,3.3,4.8,39.9,16.8,4.13,51,19.93,0,Not Trending
7895,2025-06-24,2025,Summer,Middle East,P107894,Footwear,Slides,Hot Pink,Linen,Mid-Range,69.33,8.2,1008,71,3800,12449,1476,11,3.1,9.4,68.0,35.7,5.59,8,41.52,0,Not Trending
7896,2025-01-30,2025,Spring,North America,P107895,Accessories,Statement Earrings,Lavender,Denim,Premium,101.49,0.0,713,18,1056,7256,0,20,4.1,16.9,74.1,35.2,0.81,16,36.03,0,Not Trending
7897,2025-04-28,2025,Fall,Asia Pacific,P107896,Activewear,Running Tights,White,Cotton,Budget,17.03,0.8,639,63,1087,8232,815,20,4.6,13.8,40.1,12.3,4.55,8,44.87,0,Not Trending
7898,2023-02-24,2023,Spring,Europe,P107897,Accessories,Statement Earrings,Mocha Mousse,Linen,Mid-Range,66.2,26.8,1975,57,5301,7807,1973,11,4.3,11.7,41.7,32.7,2.71,30,43.66,0,Not Trending
7899,2025-10-01,2025,Winter,Middle East,P107898,Denim,Denim Vest,Mocha Mousse,Knit,Budget,29.67,8.7,1815,94,1495,16370,759,17,4.3,11.1,46.2,30.0,2.09,37,54.74,0,Not Trending
7900,2024-05-08,2024,Summer,Latin America,P107899,Activewear,Track Jacket,Chocolate Brown,Cotton,Budget,23.38,36.8,3589,60,5385,9155,1584,17,4.2,19.5,71.7,26.6,1.02,16,61.61,1,Trending
7901,2024-08-04,2024,Spring,North America,P107900,Bottoms,Cargo Pants,Sage Green,Silk,Mid-Range,54.26,14.0,1059,14,7355,12373,962,24,4.6,10.3,59.8,9.0,3.64,27,58.03,0,Not Trending
7902,2025-11-03,2025,Spring,Europe,P107901,Footwear,Platform Heels,Cherry Red,Knit,Mid-Range,74.46,28.1,1664,7,2704,12574,1544,14,3.5,23.3,98.6,16.3,4.09,26,37.22,0,Not Trending
7903,2024-12-08,2024,Winter,Latin America,P107902,Dresses,Maxi Dress,Lavender,Wool,Luxury,361.97,30.2,1498,33,4601,11189,1432,15,3.9,0.4,55.1,23.0,2.7,25,57.05,0,Not Trending
7904,2024-08-31,2024,Fall,Latin America,P107903,Bottoms,Wide-Leg Jeans,Beige,Knit,Budget,14.7,0.3,1890,33,5024,8870,1407,15,3.5,8.8,76.7,38.1,3.96,0,55.39,0,Not Trending
7905,2023-11-12,2023,Fall,Middle East,P107904,Bottoms,Cargo Pants,Black,Silk,Budget,10.05,20.4,2016,3,2228,439,1350,19,4.9,13.1,98.5,35.7,0.74,30,41.64,0,Not Trending
7906,2024-08-06,2024,Summer,Europe,P107905,Outerwear,Puffer Jacket,Butter Yellow,Denim,Mid-Range,50.07,2.8,1891,57,5059,9101,1497,23,4.3,12.1,96.9,32.3,2.85,0,74.78,1,Trending
7907,2024-08-12,2024,Fall,Latin America,P107906,Outerwear,Cardigan,Baby Blue,Satin,Mid-Range,36.95,23.8,2573,34,3240,0,342,13,4.9,21.1,70.5,30.1,4.24,31,35.58,0,Not Trending
7908,2023-05-18,2023,Fall,Asia Pacific,P107907,Dresses,Shirt Dress,Chocolate Brown,Denim,Budget,14.7,8.9,722,79,3023,3936,1841,14,4.2,8.8,52.2,17.4,0.1,25,55.94,0,Not Trending
7909,2023-04-09,2023,Winter,Middle East,P107908,Denim,Baggy Jeans,Mocha Mousse,Polyester,Mid-Range,89.86,33.2,2319,49,2087,17910,1796,14,4.3,12.8,75.3,13.6,1.08,16,43.86,0,Not Trending
7910,2024-05-23,2024,Winter,Middle East,P107909,Tops,Tank Top,Chocolate Brown,Silk,Budget,24.66,16.5,1347,70,4462,5528,174,11,4.6,12.6,77.8,20.4,2.72,5,47.28,0,Not Trending
7911,2023-11-16,2023,Fall,Asia Pacific,P107910,Footwear,Chunky Sneakers,Lavender,Linen,Mid-Range,42.69,23.4,2231,100,1854,12673,1012,18,4.5,13.0,44.7,27.8,0.1,16,62.59,1,Trending
7912,2025-04-27,2025,Spring,Asia Pacific,P107911,Activewear,Yoga Set,Mocha Mousse,Knit,Premium,125.95,27.1,2311,69,3457,9081,1841,15,3.6,16.5,73.5,0.0,3.19,3,58.56,0,Not Trending
7913,2024-06-29,2024,Spring,North America,P107912,Denim,Baggy Jeans,Sage Green,Silk,Budget,18.21,18.3,969,14,5497,10957,1884,17,4.3,5.4,78.0,44.5,2.04,15,38.0,0,Not Trending
7914,2023-06-18,2023,Winter,Middle East,P107913,Dresses,Slip Dress,Black,Wool,Premium,210.81,20.8,1985,63,209,16586,1403,13,4.1,10.2,75.2,20.5,3.91,19,50.1,0,Not Trending
7915,2024-07-29,2024,Summer,Asia Pacific,P107914,Denim,Denim Skirt,Mocha Mousse,Silk,Premium,178.03,11.3,1837,50,1937,14388,308,11,4.8,10.7,87.6,14.4,3.98,0,57.92,0,Not Trending
7916,2023-05-05,2023,Summer,Europe,P107915,Accessories,Oversized Sunglasses,Lavender,Denim,Mid-Range,77.82,10.6,1106,41,1048,3367,2294,18,4.4,11.0,61.6,8.0,1.3,56,51.4,0,Not Trending
7917,2024-06-25,2024,Summer,Middle East,P107916,Footwear,Ankle Boots,Beige,Linen,Budget,22.66,9.4,2323,52,708,12767,969,11,3.8,17.3,66.8,27.3,3.55,16,66.05,1,Trending
7918,2025-09-07,2025,Fall,Latin America,P107917,Denim,Baggy Jeans,Chocolate Brown,Denim,Mid-Range,70.63,33.4,416,96,5662,10925,3016,22,4.8,5.6,33.8,14.9,3.5,32,71.16,1,Trending
7919,2024-04-07,2024,Spring,Middle East,P107918,Tops,Blouse,Burgundy,Denim,Budget,10.77,20.8,0,69,0,11829,0,18,5.0,14.4,77.9,25.0,5.58,27,42.37,0,Not Trending
7920,2024-05-16,2024,Winter,North America,P107919,Bottoms,Wide-Leg Jeans,White,Denim,Luxury,415.37,22.9,2220,82,3527,4061,587,14,5.0,1.4,61.8,19.2,2.75,20,58.22,0,Not Trending
7921,2025-11-04,2025,Summer,North America,P107920,Outerwear,Denim Jacket,Sage Green,Satin,Luxury,320.13,29.1,2383,52,2987,6108,1124,13,3.4,11.5,92.1,14.1,5.2,46,52.22,0,Not Trending
7922,2025-05-11,2025,Summer,Asia Pacific,P107921,Dresses,Maxi Dress,Cream,Silk,Mid-Range,61.54,15.7,1522,63,3285,0,0,14,4.7,12.8,100.0,27.1,3.62,18,37.62,0,Not Trending
7923,2023-03-23,2023,Summer,Asia Pacific,P107922,Denim,Denim Skirt,Hot Pink,Satin,Premium,164.11,27.5,305,40,6297,8684,875,14,4.9,0.9,39.9,30.6,5.07,3,39.65,0,Not Trending
7924,2023-06-01,2023,Summer,Europe,P107923,Footwear,Slides,Hot Pink,Satin,Budget,14.74,8.4,796,42,2715,6072,1088,10,5.0,18.6,100.0,11.1,4.71,4,46.45,0,Not Trending
7925,2025-08-11,2025,Summer,Asia Pacific,P107924,Bottoms,Denim Shorts,Cherry Red,Satin,Premium,208.92,0.0,1676,43,1397,17751,768,12,4.5,5.3,66.7,10.1,5.69,23,46.74,0,Not Trending
7926,2024-03-04,2024,Spring,Middle East,P107925,Tops,Crop Top,Butter Yellow,Silk,Luxury,307.69,12.7,2094,56,2945,8673,797,9,3.9,10.6,67.0,26.5,3.21,26,40.82,0,Not Trending
7927,2024-03-15,2024,Summer,Latin America,P107926,Footwear,Chunky Sneakers,Mocha Mousse,Wool,Budget,25.64,32.5,3116,24,2093,13234,370,17,4.1,17.8,99.1,24.1,2.64,38,36.35,0,Not Trending
7928,2025-11-21,2025,Spring,Europe,P107927,Bottoms,Leggings,Black,Silk,Mid-Range,76.5,24.0,2099,25,157,0,2404,13,4.0,11.5,89.2,5.2,3.36,22,44.18,0,Not Trending
7929,2025-03-18,2025,Spring,Asia Pacific,P107928,Outerwear,Oversized Blazer,Cherry Red,Wool,Budget,12.63,4.0,942,77,6935,8986,0,11,3.8,19.8,83.3,4.6,1.14,4,66.44,1,Trending
7930,2023-10-24,2023,Fall,North America,P107929,Footwear,Chunky Sneakers,Burgundy,Knit,Luxury,554.9,31.1,988,71,3696,14125,1440,12,3.9,7.1,62.7,33.7,2.02,17,66.39,1,Trending
7931,2024-03-14,2024,Winter,North America,P107930,Tops,Tank Top,Mocha Mousse,Knit,Luxury,598.87,18.6,977,37,0,16608,0,13,3.9,4.1,78.6,12.3,5.57,12,47.92,0,Not Trending
7932,2024-06-12,2024,Fall,North America,P107931,Activewear,Bike Shorts,Sage Green,Wool,Mid-Range,60.03,9.0,821,33,1505,11304,1809,10,3.9,9.1,80.8,29.3,2.89,28,60.69,0,Not Trending
7933,2025-10-29,2025,Spring,Latin America,P107932,Activewear,Yoga Set,Baby Blue,Polyester,Budget,33.52,16.0,450,43,3948,396,843,18,5.0,25.7,34.5,24.3,5.1,17,46.35,0,Not Trending
7934,2024-09-08,2024,Winter,Asia Pacific,P107933,Activewear,Track Jacket,Sage Green,Knit,Premium,206.9,27.6,1361,37,4512,4554,3106,13,3.9,7.9,81.1,30.5,6.42,21,55.67,0,Not Trending
7935,2025-10-07,2025,Spring,Latin America,P107934,Bottoms,Mini Skirt,Rust Orange,Polyester,Budget,15.65,0.0,1955,17,3595,0,3243,10,3.6,14.1,86.3,28.9,3.11,23,42.2,0,Not Trending
7936,2023-07-13,2023,Spring,Europe,P107935,Denim,Denim Vest,Cream,Denim,Budget,11.41,33.1,2121,81,5772,7887,899,22,3.8,0.0,67.5,35.2,0.99,23,61.2,1,Trending
7937,2025-02-27,2025,Summer,Latin America,P107936,Tops,Bodysuit,Black,Silk,Budget,15.17,14.9,1479,52,2798,6143,2184,16,3.4,3.7,71.4,27.7,4.02,4,57.94,0,Not Trending
7938,2024-10-14,2024,Winter,Asia Pacific,P107937,Footwear,Ankle Boots,Sage Green,Wool,Mid-Range,38.8,0.0,3341,30,1746,0,574,15,3.5,11.6,97.1,11.0,5.46,37,36.23,0,Not Trending
7939,2024-11-29,2024,Fall,Europe,P107938,Denim,Denim Vest,Rust Orange,Cotton,Budget,27.76,15.6,2129,82,0,12401,1544,21,4.7,16.1,69.7,15.3,4.47,9,62.23,1,Trending
7940,2024-11-16,2024,Spring,Middle East,P107939,Dresses,Wrap Dress,Black,Cotton,Budget,16.77,8.9,2151,45,4542,2105,2032,11,3.6,14.1,85.9,17.8,3.5,5,60.53,0,Not Trending
7941,2025-01-10,2025,Spring,Middle East,P107940,Activewear,Running Tights,Charcoal,Satin,Luxury,528.26,31.4,2063,7,2373,7975,1313,11,4.3,12.9,52.9,42.0,3.34,15,19.43,0,Not Trending
7942,2024-07-15,2024,Winter,Europe,P107941,Tops,Corset Top,Baby Blue,Cotton,Mid-Range,37.24,0.0,746,24,5715,13226,124,17,4.1,6.8,94.6,20.3,4.78,10,41.89,0,Not Trending
7943,2025-10-29,2025,Spring,Latin America,P107942,Activewear,Yoga Set,Sage Green,Linen,Mid-Range,74.47,2.7,1577,68,4921,7482,3725,17,3.3,1.3,100.0,7.7,4.21,18,80.19,1,Trending
7944,2023-05-06,2023,Summer,Middle East,P107943,Bottoms,Denim Shorts,Mocha Mousse,Cotton,Budget,15.87,14.1,1629,48,4225,8401,1316,18,3.4,19.8,83.8,0.0,7.21,1,47.63,0,Not Trending
7945,2023-07-03,2023,Spring,Asia Pacific,P107944,Accessories,Oversized Sunglasses,Cream,Knit,Mid-Range,72.91,17.6,469,72,2526,14905,1081,15,3.8,12.9,76.5,32.1,0.31,8,71.65,1,Trending
7946,2024-10-18,2024,Fall,North America,P107945,Dresses,Wrap Dress,Baby Blue,Polyester,Mid-Range,40.74,20.2,2014,33,6441,8261,394,14,4.9,22.7,71.3,10.6,4.18,35,40.39,0,Not Trending
7947,2024-01-21,2024,Spring,Europe,P107946,Bottoms,Leggings,Mocha Mousse,Polyester,Budget,26.44,20.0,2158,86,4762,4281,2262,12,3.7,13.1,63.5,25.6,2.17,47,79.92,1,Trending
7948,2024-10-18,2024,Fall,Asia Pacific,P107947,Footwear,Ankle Boots,Black,Satin,Mid-Range,58.32,22.4,2224,45,3596,4746,362,23,4.0,11.0,100.0,30.0,3.63,19,41.66,0,Not Trending
7949,2025-05-02,2025,Fall,Asia Pacific,P107948,Accessories,Statement Earrings,Rust Orange,Wool,Luxury,570.25,35.7,2577,14,4870,8312,1237,11,4.1,0.0,72.3,26.8,3.62,0,36.3,0,Not Trending
7950,2023-02-10,2023,Fall,North America,P107949,Denim,Baggy Jeans,Baby Blue,Linen,Budget,11.99,26.5,1888,49,4064,5810,745,18,3.9,7.8,43.8,35.0,4.18,6,42.05,0,Not Trending
7951,2024-12-18,2024,Winter,Middle East,P107950,Outerwear,Puffer Jacket,Butter Yellow,Satin,Premium,104.74,11.5,401,34,2138,1390,1250,17,5.0,14.0,100.0,23.1,3.11,13,40.55,0,Not Trending
7952,2023-10-04,2023,Spring,Middle East,P107951,Accessories,Mini Bag,Cream,Wool,Budget,16.26,0.0,1892,100,0,19153,1719,18,4.9,23.5,75.6,14.6,3.96,11,90.99,1,Trending
7953,2025-01-10,2025,Summer,Asia Pacific,P107952,Bottoms,Mini Skirt,White,Polyester,Budget,26.31,16.5,1658,34,155,8677,1684,12,4.2,3.8,100.0,16.9,3.13,10,40.05,0,Not Trending
7954,2024-04-28,2024,Spring,Europe,P107953,Outerwear,Puffer Jacket,Black,Polyester,Premium,195.48,2.7,1421,46,2241,1764,2364,11,4.3,8.9,84.8,15.7,2.93,39,54.98,0,Not Trending
7955,2023-11-08,2023,Summer,Latin America,P107954,Bottoms,Denim Shorts,Baby Blue,Silk,Mid-Range,41.06,2.5,1251,58,3582,0,2227,11,3.2,11.5,80.1,10.5,4.49,31,51.24,0,Not Trending
7956,2024-09-10,2024,Spring,Middle East,P107955,Accessories,Belt Bag,Sage Green,Linen,Premium,138.8,9.6,1745,39,1734,10434,1627,16,4.1,13.5,93.7,21.7,1.45,16,74.83,1,Trending
7957,2025-04-28,2025,Summer,Europe,P107956,Accessories,Belt Bag,Lavender,Cotton,Mid-Range,49.45,8.1,942,24,3994,6731,3513,14,4.4,13.8,64.7,13.4,3.36,5,54.97,0,Not Trending
7958,2023-08-29,2023,Spring,Europe,P107957,Denim,Denim Skirt,Hot Pink,Satin,Mid-Range,55.88,13.8,0,73,1679,6468,1714,21,3.8,6.8,100.0,12.2,4.37,3,74.44,1,Trending
7959,2023-01-09,2023,Spring,Europe,P107958,Tops,Tank Top,Beige,Denim,Budget,28.08,19.9,2005,84,0,11033,2686,24,4.4,12.0,81.9,10.7,1.81,3,68.69,1,Trending
7960,2024-09-24,2024,Summer,Middle East,P107959,Dresses,Maxi Dress,Hot Pink,Satin,Mid-Range,88.37,6.0,803,56,7228,563,3038,18,4.1,29.0,94.6,15.2,1.14,0,62.56,1,Trending
7961,2023-01-15,2023,Winter,Latin America,P107960,Footwear,Ballet Flats,Beige,Silk,Premium,176.87,0.0,1276,27,1584,3723,1673,17,4.2,17.9,57.9,21.3,2.69,10,31.64,0,Not Trending
7962,2024-08-24,2024,Fall,Latin America,P107961,Activewear,Running Tights,Chocolate Brown,Polyester,Mid-Range,69.46,7.4,1232,68,3977,5626,840,19,3.2,19.4,58.8,22.0,5.67,25,71.29,1,Trending
7963,2023-07-15,2023,Fall,North America,P107962,Footwear,Ankle Boots,Lavender,Satin,Premium,121.84,33.7,2029,16,2761,9432,1481,15,4.1,23.7,39.3,22.6,1.3,28,51.43,0,Not Trending
7964,2024-10-31,2024,Summer,Middle East,P107963,Bottoms,Cargo Pants,Butter Yellow,Denim,Mid-Range,89.22,13.6,1636,11,4695,13020,447,18,3.5,0.0,68.1,21.7,3.42,30,40.45,0,Not Trending
7965,2023-06-28,2023,Summer,Asia Pacific,P107964,Accessories,Bucket Hat,Lavender,Silk,Budget,20.8,23.6,2534,42,3216,0,2255,10,4.4,9.1,71.8,1.3,2.4,21,46.5,0,Not Trending
7966,2025-07-22,2025,Summer,Europe,P107965,Activewear,Track Jacket,Hot Pink,Satin,Budget,13.08,0.0,0,64,2534,6733,883,21,4.3,11.7,54.8,12.7,5.76,23,51.41,0,Not Trending
7967,2024-11-14,2024,Spring,Middle East,P107966,Denim,Baggy Jeans,Black,Polyester,Premium,201.15,0.0,1822,100,4150,0,1351,15,3.7,14.2,70.7,36.9,3.23,14,57.49,0,Not Trending
7968,2023-10-19,2023,Summer,Asia Pacific,P107967,Footwear,Ankle Boots,Cream,Polyester,Mid-Range,87.84,28.2,2411,52,4675,13862,1034,14,3.9,5.5,89.9,25.5,3.51,5,64.5,1,Trending
7969,2023-07-27,2023,Spring,Middle East,P107968,Dresses,Slip Dress,White,Denim,Budget,31.83,11.6,1629,63,4673,9425,2014,25,3.9,14.1,87.7,4.3,1.04,34,67.91,1,Trending
7970,2024-10-01,2024,Summer,Asia Pacific,P107969,Accessories,Belt Bag,Mocha Mousse,Linen,Budget,31.63,29.2,954,100,5212,17944,1068,20,3.9,6.1,75.4,37.5,2.8,0,63.46,1,Trending
7971,2024-02-07,2024,Fall,North America,P107970,Accessories,Oversized Sunglasses,Beige,Satin,Budget,18.9,15.3,458,81,5063,10848,689,11,3.9,25.0,64.2,5.6,4.25,20,46.5,0,Not Trending
7972,2025-04-09,2025,Summer,Asia Pacific,P107971,Footwear,Slides,Cherry Red,Knit,Budget,26.2,3.4,1510,45,928,9451,0,16,3.7,13.1,35.0,18.3,4.04,30,41.04,0,Not Trending
7973,2024-12-18,2024,Winter,North America,P107972,Dresses,Maxi Dress,Rust Orange,Cotton,Mid-Range,57.17,11.5,2233,59,2088,77,2842,9,3.3,10.9,66.0,11.0,4.65,6,49.53,0,Not Trending
7974,2024-05-05,2024,Spring,North America,P107973,Denim,Denim Vest,White,Cotton,Luxury,374.22,38.2,1585,85,3083,11125,2105,12,4.8,21.0,60.7,10.4,3.5,17,71.52,1,Trending
7975,2025-09-22,2025,Summer,Latin America,P107974,Footwear,Chunky Sneakers,Charcoal,Polyester,Budget,34.51,20.0,1363,51,3500,0,445,19,5.0,18.1,87.8,24.4,2.17,28,38.21,0,Not Trending
7976,2025-11-06,2025,Spring,Asia Pacific,P107975,Activewear,Bike Shorts,Mocha Mousse,Knit,Mid-Range,38.87,22.6,1972,44,3972,8150,2294,13,4.5,10.1,50.7,24.8,3.27,10,58.4,0,Not Trending
7977,2025-10-10,2025,Winter,Europe,P107976,Accessories,Mini Bag,Hot Pink,Linen,Budget,34.37,33.8,2542,83,2994,8571,2808,26,4.3,8.9,66.6,17.1,2.52,6,71.05,1,Trending
7978,2025-12-24,2025,Fall,Europe,P107977,Tops,Blouse,Cream,Cotton,Mid-Range,71.84,21.7,1772,39,699,12524,1224,16,4.1,14.7,66.8,28.7,5.46,0,52.63,0,Not Trending
7979,2025-06-07,2025,Fall,Europe,P107978,Dresses,Wrap Dress,Lavender,Knit,Mid-Range,54.95,8.1,3,32,4342,8358,358,13,2.9,17.9,97.0,11.8,1.95,26,46.87,0,Not Trending
7980,2025-07-01,2025,Winter,Europe,P107979,Bottoms,Mini Skirt,Chocolate Brown,Polyester,Mid-Range,50.92,30.8,1140,72,4867,9026,1626,25,4.5,8.0,67.4,19.8,1.46,5,51.39,0,Not Trending
7981,2025-12-10,2025,Fall,Middle East,P107980,Outerwear,Puffer Jacket,Rust Orange,Cotton,Mid-Range,77.64,32.1,1604,61,3969,385,798,19,4.2,15.3,53.4,26.8,1.95,23,48.71,0,Not Trending
